Code,Name,Date,Open,High,Low,Close,Change,PCT,Volume,Turnover
000300,沪深300,2009-12-03,"3,596.9500","3,603.1200","3,551.4800","3,590.8800",-6.4502,-0.1793,"89,978,572","128,562,629,236"
000300,沪深300,2009-12-04,"3,581.6300","3,646.2600","3,530.0600","3,643.4900",52.6101,1.4651,"134,130,901","188,843,990,614"
000300,沪深300,2009-12-07,"3,644.6200","3,672.8000","3,633.4500","3,668.8300",25.3401,0.6955,"91,225,546","131,991,687,622"
000300,沪深300,2009-12-08,"3,670.8100","3,671.0400","3,590.9400","3,624.0200",-44.8101,-1.2214,"82,940,864","118,750,858,921"
000300,沪深300,2009-12-09,"3,579.2800","3,603.7000","3,543.4200","3,554.4800",-69.5400,-1.9189,"68,521,507","97,091,971,849"
000300,沪深300,2009-12-10,"3,579.8300","3,601.2900","3,544.9000","3,577.2400",22.7600,0.6403,"57,563,738","81,151,398,823"
000300,沪深300,2009-12-11,"3,589.4100","3,614.9500","3,568.5100","3,575.0200",-2.2200,-0.0621,"54,550,912","74,282,930,261"
000300,沪深300,2009-12-14,"3,572.5300","3,623.2700","3,495.6400","3,612.7500",37.7300,1.0554,"83,785,021","113,441,731,758"
000300,沪深300,2009-12-15,"3,594.5100","3,620.3200","3,578.2800","3,583.3400",-29.4099,-0.8141,"69,186,493","98,783,625,773"
000300,沪深300,2009-12-16,"3,568.2800","3,610.6900","3,550.6700","3,560.7200",-22.6201,-0.6313,"56,963,912","81,340,897,367"
000300,沪深300,2009-12-17,"3,571.0500","3,582.4400","3,475.8400","3,480.1500",-80.5701,-2.2627,"63,286,201","86,756,667,103"
000300,沪深300,2009-12-18,"3,450.0400","3,453.3500","3,385.6800","3,391.7400",-88.4099,-2.5404,"66,111,015","89,137,672,408"
000300,沪深300,2009-12-21,"3,386.3300","3,404.6400","3,354.6500","3,396.6200",4.8801,0.1439,"48,329,805","69,055,779,059"
000300,沪深300,2009-12-22,"3,402.2300","3,404.7500","3,296.7600","3,305.5400",-91.0801,-2.6815,"53,942,685","75,498,512,042"
000300,沪深300,2009-12-23,"3,303.7300","3,342.9900","3,296.2900","3,336.4800",30.9399,0.9360,"48,064,504","67,948,267,136"
000300,沪深300,2009-12-24,"3,346.7600","3,445.7000","3,339.3000","3,438.8200",102.3401,3.0673,"64,377,823","94,811,625,085"
000300,沪深300,2009-12-25,"3,434.3300","3,441.9600","3,410.6700","3,424.7800",-14.0400,-0.4083,"46,914,576","68,701,833,803"
000300,沪深300,2009-12-28,"3,432.8200","3,489.5700","3,432.8200","3,478.4300",53.6499,1.5665,"55,375,390","78,965,998,321"
000300,沪深300,2009-12-29,"3,481.9000","3,501.2500","3,451.1800","3,500.7400",22.3101,0.6414,"55,535,765","78,053,673,797"
000300,沪深300,2009-12-30,"3,503.8200","3,561.4400","3,498.3800","3,558.8600",58.1201,1.6602,"88,429,370","124,684,572,895"
000300,沪深300,2009-12-31,"3,561.3700","3,579.5200","3,542.3800","3,575.6800",16.8198,0.4726,"69,241,890","98,004,030,329"
000300,沪深300,2010-01-04,"3,592.4700","3,597.7500","3,535.2300","3,535.2300",-40.4500,-1.1313,"66,101,080","93,419,838,921"
000300,沪深300,2010-01-05,"3,545.1900","3,577.5300","3,497.6600","3,564.0400",28.8101,0.8149,"85,809,641","128,302,442,618"
000300,沪深300,2010-01-06,"3,558.7000","3,588.8300","3,541.1700","3,541.7300",-22.3101,-0.6260,"78,473,125","121,045,989,916"
000300,沪深300,2010-01-07,"3,543.1600","3,558.5600","3,452.7700","3,471.4600",-70.2700,-1.9841,"80,350,037","120,436,166,283"
000300,沪深300,2010-01-08,"3,456.9100","3,482.0800","3,426.7000","3,480.1300",8.6699,0.2497,"60,790,253","90,190,959,969"
000300,沪深300,2010-01-11,"3,593.1100","3,594.5300","3,465.3200","3,482.0500",1.9202,0.0552,"89,980,172","134,114,001,104"
000300,沪深300,2010-01-12,"3,477.8400","3,535.4100","3,437.6600","3,534.9200",52.8699,1.5184,"93,743,278","134,071,416,354"
000300,沪深300,2010-01-13,"3,448.2900","3,490.1100","3,415.6900","3,421.1400",-113.7800,-3.2187,"112,457,901","159,860,384,574"
000300,沪深300,2010-01-14,"3,433.4700","3,470.3200","3,411.8100","3,469.0500",47.9102,1.4004,"83,353,252","118,107,870,086"
000300,沪深300,2010-01-15,"3,472.5200","3,500.0700","3,448.6600","3,482.7400",13.6899,0.3946,"72,543,102","104,035,175,785"
000300,沪深300,2010-01-18,"3,471.7800","3,501.2600","3,458.0400","3,500.6800",17.9399,0.5151,"82,854,307","117,884,258,544"
000300,沪深300,2010-01-19,"3,506.8100","3,528.3900","3,497.0900","3,507.4800",6.8000,0.1942,"74,883,232","108,023,525,533"
000300,沪深300,2010-01-20,"3,512.2500","3,515.4500","3,387.8200","3,394.4300",-113.0500,-3.2231,"92,495,146","128,416,164,613"
000300,沪深300,2010-01-21,"3,397.0400","3,425.1800","3,364.7200","3,408.5700",14.1401,0.4166,"70,595,068","100,076,607,006"
000300,沪深300,2010-01-22,"3,364.4500","3,390.8000","3,293.1900","3,366.2000",-42.3701,-1.2430,"88,933,404","119,197,815,814"
000300,沪深300,2010-01-25,"3,340.0100","3,372.4300","3,326.2700","3,328.0100",-38.1899,-1.1345,"56,849,171","76,626,626,843"
000300,沪深300,2010-01-26,"3,328.1100","3,341.2000","3,222.1400","3,242.8000",-85.2100,-2.5604,"61,752,231","81,586,059,213"
000300,沪深300,2010-01-27,"3,243.0400","3,255.1200","3,183.3600","3,198.5700",-44.2300,-1.3639,"52,691,394","70,540,273,182"
000300,沪深300,2010-01-28,"3,195.2900","3,220.3100","3,168.4600","3,206.5700",8.0000,0.2501,"46,990,716","64,082,115,658"
000300,沪深300,2010-01-29,"3,190.3100","3,249.4600","3,176.9200","3,204.1600",-2.4102,-0.0752,"50,262,613","68,018,118,702"
000300,沪深300,2010-02-01,"3,198.2300","3,198.3100","3,116.4400","3,152.7100",-51.4500,-1.6057,"57,001,380","75,982,150,475"
000300,沪深300,2010-02-02,"3,170.7800","3,211.9400","3,143.0800","3,146.1900",-6.5200,-0.2068,"50,130,033","68,318,412,373"
000300,沪深300,2010-02-03,"3,160.7100","3,231.1000","3,094.5700","3,230.7200",84.5300,2.6867,"64,798,894","87,536,249,983"
000300,沪深300,2010-02-04,"3,206.4300","3,242.5200","3,190.4400","3,218.8000",-11.9199,-0.3690,"58,972,726","75,466,552,963"
000300,沪深300,2010-02-05,"3,147.7200","3,177.4200","3,129.9200","3,153.0900",-65.7100,-2.0414,"59,105,845","73,693,132,366"
000300,沪深300,2010-02-08,"3,152.2500","3,172.3100","3,133.8100","3,150.9900",-2.1001,-0.0666,"37,355,951","47,902,429,250"
000300,沪深300,2010-02-09,"3,147.7600","3,178.9500","3,144.4800","3,169.1900",18.2000,0.5776,"35,953,158","45,222,660,374"
000300,沪深300,2010-02-10,"3,195.1400","3,214.4600","3,182.8300","3,214.1300",44.9399,1.4180,"34,219,894","48,152,144,637"
000300,沪深300,2010-02-11,"3,216.6900","3,238.3500","3,207.1700","3,220.4000",6.2700,0.1951,"35,791,052","46,999,712,971"
000300,沪深300,2010-02-12,"3,232.8800","3,253.2000","3,228.7400","3,251.2800",30.8801,0.9589,"34,058,238","46,703,220,577"
000300,沪深300,2010-02-22,"3,248.9500","3,261.9500","3,232.7800","3,233.3400",-17.9399,-0.5518,"38,283,772","49,981,333,658"
000300,沪深300,2010-02-23,"3,225.3900","3,225.3900","3,152.9300","3,198.6300",-34.7102,-1.0735,"42,742,898","62,386,076,936"
000300,沪深300,2010-02-24,"3,177.0800","3,244.8200","3,165.1300","3,244.4800",45.8501,1.4334,"49,989,437","64,414,097,361"
000300,沪深300,2010-02-25,"3,252.1500","3,294.1400","3,249.3300","3,292.1300",47.6499,1.4686,"67,586,617","89,485,801,632"
000300,沪深300,2010-02-26,"3,286.0900","3,301.1500","3,273.6900","3,281.6700",-10.4600,-0.3177,"52,107,288","70,171,666,128"
000300,沪深300,2010-03-01,"3,290.0100","3,330.3800","3,287.5600","3,324.4200",42.7500,1.3027,"60,504,520","81,205,689,009"
000300,沪深300,2010-03-02,"3,327.1000","3,339.8900","3,299.6900","3,311.2400",-13.1799,-0.3965,"57,034,374","76,233,992,315"
000300,沪深300,2010-03-03,"3,313.0200","3,335.6500","3,293.9200","3,335.0800",23.8401,0.7200,"60,622,732","78,442,132,954"
000300,沪深300,2010-03-04,"3,338.6700","3,345.9100","3,244.9800","3,250.5700",-84.5100,-2.5340,"69,346,810","89,462,913,752"
000300,沪深300,2010-03-05,"3,253.1600","3,276.4000","3,239.6800","3,259.7600",9.1899,0.2827,"45,629,138","59,621,178,434"
000300,沪深300,2010-03-08,"3,268.4000","3,293.9300","3,258.0300","3,286.1800",26.4199,0.8105,"41,540,876","54,686,555,117"
000300,沪深300,2010-03-09,"3,285.6200","3,322.5100","3,255.9800","3,305.8600",19.6802,0.5989,"54,199,486","71,971,297,725"
000300,沪深300,2010-03-10,"3,304.0400","3,321.0800","3,267.7600","3,279.6900",-26.1702,-0.7916,"46,421,079","61,760,429,281"
000300,沪深300,2010-03-11,"3,282.2000","3,303.4900","3,251.7000","3,276.7100",-2.9800,-0.0909,"47,487,754","63,732,658,851"
000300,沪深300,2010-03-12,"3,277.3100","3,284.2600","3,232.1200","3,233.1300",-43.5801,-1.3300,"39,957,344","52,611,210,820"
000300,沪深300,2010-03-15,"3,231.2200","3,234.8200","3,171.8000","3,183.1800",-49.9500,-1.5449,"37,844,304","49,219,898,122"
000300,沪深300,2010-03-16,"3,183.7700","3,204.2900","3,169.1000","3,203.9700",20.7900,0.6531,"30,847,780","41,510,426,396"
000300,沪深300,2010-03-17,"3,214.2200","3,274.0000","3,207.2700","3,273.9200",69.9500,2.1832,"45,800,934","62,587,395,428"
000300,沪深300,2010-03-18,"3,277.8800","3,295.3700","3,256.5900","3,267.5500",-6.3699,-0.1946,"46,948,013","62,509,130,228"
000300,沪深300,2010-03-19,"3,270.9800","3,296.4100","3,251.1400","3,293.8700",26.3201,0.8055,"46,062,187","62,114,230,718"
000300,沪深300,2010-03-22,"3,297.8200","3,313.9200","3,288.5100","3,302.6300",8.7598,0.2659,"49,439,462","65,652,976,792"
000300,沪深300,2010-03-23,"3,305.5500","3,309.1200","3,272.9200","3,275.5700",-27.0598,-0.8193,"46,539,536","62,145,531,443"
000300,沪深300,2010-03-24,"3,282.0500","3,298.5400","3,271.0300","3,276.6700",1.0999,0.0336,"44,547,966","58,330,301,241"
000300,沪深300,2010-03-25,"3,270.3900","3,270.3900","3,222.8200","3,229.1300",-47.5400,-1.4509,"44,984,285","58,604,759,567"
000300,沪深300,2010-03-26,"3,226.8000","3,285.3900","3,220.5900","3,275.0000",45.8701,1.4205,"47,444,965","61,592,843,185"
000300,沪深300,2010-03-29,"3,295.7600","3,363.6000","3,293.6700","3,358.5400",83.5400,2.5508,"84,724,910","110,326,973,484"
000300,沪深300,2010-03-30,"3,361.3500","3,372.2600","3,350.3100","3,366.7100",8.1699,0.2433,"56,436,980","78,682,669,413"
000300,沪深300,2010-03-31,"3,369.1900","3,369.9000","3,338.7500","3,345.6100",-21.0999,-0.6267,"53,124,287","72,120,886,278"
000300,沪深300,2010-04-01,"3,349.8800","3,392.4800","3,349.8800","3,391.9400",46.3298,1.3848,"67,772,669","92,360,495,841"
000300,沪深300,2010-04-02,"3,400.1400","3,412.2000","3,391.8100","3,407.3500",15.4102,0.4543,"69,073,452","99,040,760,060"
000300,沪深300,2010-04-06,"3,422.8500","3,436.2900","3,386.8900","3,405.1500",-2.2002,-0.0646,"65,191,710","93,985,883,918"
000300,沪深300,2010-04-07,"3,403.0900","3,404.5800","3,369.0200","3,386.9500",-18.2000,-0.5345,"54,011,228","76,733,159,936"
000300,沪深300,2010-04-08,"3,381.3100","3,381.3100","3,336.1600","3,346.7400",-40.2100,-1.1872,"62,185,322","89,317,468,603"
000300,沪深300,2010-04-09,"3,348.7700","3,379.4000","3,342.4700","3,379.1700",32.4299,0.9690,"51,280,567","75,590,356,319"
000300,沪深300,2010-04-12,"3,388.3500","3,393.5600","3,330.3000","3,351.4800",-27.6899,-0.8194,"74,565,150","105,996,609,644"
000300,沪深300,2010-04-13,"3,350.7300","3,401.7100","3,324.0500","3,391.7200",40.2400,1.2007,"79,907,695","116,440,339,286"
000300,沪深300,2010-04-14,"3,394.6400","3,404.5200","3,377.4400","3,403.7100",11.9900,0.3535,"60,306,131","90,787,568,716"
000300,沪深300,2010-04-15,"3,407.0200","3,412.9400","3,365.8800","3,394.5700",-9.1399,-0.2685,"61,051,685","88,700,235,636"
000300,沪深300,2010-04-16,"3,388.2900","3,388.2900","3,348.7800","3,356.3300",-38.2400,-1.1265,"47,140,368","67,235,596,653"
000300,沪深300,2010-04-19,"3,313.5000","3,313.5000","3,175.4400","3,176.4200",-179.9102,-5.3603,"88,416,300","118,855,971,989"
000300,沪深300,2010-04-20,"3,176.4100","3,196.6500","3,130.9600","3,173.3700",-3.0498,-0.0960,"64,137,859","88,005,965,691"
000300,沪深300,2010-04-21,"3,178.8800","3,237.5400","3,164.7600","3,236.6800",63.3098,1.9950,"66,928,331","93,373,377,791"
000300,沪深300,2010-04-22,"3,222.6800","3,231.9900","3,177.7300","3,201.5400",-35.1399,-1.0857,"71,081,688","98,970,386,343"
000300,沪深300,2010-04-23,"3,198.7800","3,224.7400","3,172.5800","3,190.0000",-11.5400,-0.3605,"61,252,679","92,115,669,956"
000300,沪深300,2010-04-26,"3,195.4600","3,207.7200","3,168.3700","3,172.0000",-18.0000,-0.5643,"50,894,199","74,959,121,055"
000300,沪深300,2010-04-27,"3,163.1000","3,163.1000","3,060.8500","3,108.4100",-63.5901,-2.0047,"65,296,574","88,058,360,562"
000300,沪深300,2010-04-28,"3,080.3200","3,122.1100","3,062.0800","3,097.3500",-11.0598,-0.3558,"45,995,406","65,484,924,588"
000300,沪深300,2010-04-29,"3,114.9400","3,130.7000","3,059.8000","3,060.0600",-37.2900,-1.2039,"48,260,971","69,250,868,103"
000300,沪深300,2010-04-30,"3,060.1200","3,068.1300","3,014.0700","3,067.3600",7.3000,0.2386,"54,477,881","73,190,884,013"
000300,沪深300,2010-05-04,"3,005.4900","3,056.0800","2,994.9200","3,019.4500",-47.9102,-1.5619,"41,248,610","54,558,607,131"
000300,沪深300,2010-05-05,"2,981.7800","3,036.8600","2,943.3600","3,036.3900",16.9399,0.5610,"59,670,441","80,835,340,414"
000300,沪深300,2010-05-06,"3,014.9100","3,014.9100","2,895.3900","2,896.8600",-139.5298,-4.5953,"58,770,413","81,502,262,034"
000300,沪深300,2010-05-07,"2,835.8800","2,892.5300","2,817.1500","2,836.7900",-60.0701,-2.0736,"61,119,399","79,147,499,714"
000300,沪深300,2010-05-10,"2,842.3700","2,872.3100","2,798.5200","2,858.2300",21.4399,0.7558,"50,209,173","64,909,188,147"
000300,沪深300,2010-05-11,"2,916.3300","2,922.1200","2,790.7000","2,800.8200",-57.4099,-2.0086,"58,363,490","73,894,666,754"
000300,沪深300,2010-05-12,"2,781.7100","2,832.1500","2,756.4200","2,818.1600",17.3398,0.6191,"53,002,271","64,693,988,243"
000300,沪深300,2010-05-13,"2,818.5800","2,886.9700","2,811.6600","2,886.9100",68.7500,2.4395,"55,145,778","67,486,536,614"
000300,沪深300,2010-05-14,"2,865.5800","2,888.0900","2,849.2400","2,868.0200",-18.8899,-0.6543,"42,498,719","55,175,291,043"
000300,沪深300,2010-05-17,"2,828.8800","2,828.8800","2,712.4400","2,714.7200",-153.3000,-5.3452,"52,166,847","62,395,513,473"
000300,沪深300,2010-05-18,"2,711.4100","2,781.8400","2,686.9700","2,771.3500",56.6301,2.0860,"54,509,671","62,746,245,805"
000300,沪深300,2010-05-19,"2,748.9500","2,803.7000","2,723.3000","2,762.1700",-9.1802,-0.3313,"45,576,221","54,656,401,336"
000300,沪深300,2010-05-20,"2,739.2200","2,793.8800","2,721.0700","2,726.0200",-36.1499,-1.3088,"42,174,803","52,677,914,862"
000300,沪深300,2010-05-21,"2,656.4200","2,769.0900","2,647.6000","2,768.7900",42.7700,1.5690,"54,475,383","63,501,808,937"
000300,沪深300,2010-05-24,"2,787.7500","2,886.3700","2,787.7500","2,873.4700",104.6799,3.7807,"74,502,338","89,961,882,752"
000300,沪深300,2010-05-25,"2,851.2600","2,855.3300","2,798.0200","2,813.9400",-59.5300,-2.0717,"55,168,327","67,954,988,050"
000300,沪深300,2010-05-26,"2,814.4400","2,839.0300","2,797.6300","2,813.9400",0.0000,0.0000,"39,858,564","48,495,603,059"
000300,沪深300,2010-05-27,"2,808.0500","2,866.8600","2,771.5900","2,859.9800",46.0400,1.6361,"53,445,209","65,266,773,667"
000300,沪深300,2010-05-28,"2,885.8600","2,893.6900","2,835.0700","2,850.3000",-9.6799,-0.3385,"51,534,989","64,342,505,421"
000300,沪深300,2010-05-31,"2,835.3300","2,857.4200","2,772.7900","2,773.2600",-77.0400,-2.7029,"46,216,854","56,695,803,642"
000300,沪深300,2010-06-01,"2,755.2800","2,782.2900","2,710.5900","2,744.1600",-29.1001,-1.0493,"44,851,426","53,230,913,831"
000300,沪深300,2010-06-02,"2,729.3300","2,757.9100","2,700.0700","2,757.5300",13.3701,0.4872,"39,587,020","46,364,229,493"
000300,沪深300,2010-06-03,"2,769.1000","2,787.5100","2,735.7000","2,736.0800",-21.4500,-0.7779,"39,587,258","47,143,262,922"
000300,沪深300,2010-06-04,"2,721.3600","2,748.4800","2,713.0900","2,744.3900",8.3098,0.3037,"32,746,291","39,858,363,381"
000300,沪深300,2010-06-07,"2,692.8300","2,716.4000","2,673.3400","2,695.7200",-48.6699,-1.7734,"39,541,993","47,062,703,369"
000300,沪深300,2010-06-08,"2,694.1100","2,720.5900","2,672.0600","2,699.3400",3.6201,0.1343,"35,140,182","42,677,104,255"
000300,沪深300,2010-06-09,"2,711.6400","2,787.8200","2,687.3300","2,782.1300",82.7898,3.0670,"60,209,533","70,710,080,539"
000300,沪深300,2010-06-10,"2,755.9400","2,776.2600","2,746.1100","2,750.0200",-32.1099,-1.1541,"42,906,334","50,312,244,286"
000300,沪深300,2010-06-11,"2,766.2000","2,782.0900","2,755.9500","2,758.8700",8.8501,0.3218,"40,558,585","48,871,478,557"
000300,沪深300,2010-06-17,"2,778.5300","2,784.9200","2,742.6400","2,742.7300",-16.1401,-0.5850,"32,612,356","40,293,233,998"
000300,沪深300,2010-06-18,"2,739.0300","2,755.8400","2,686.6100","2,696.1700",-46.5601,-1.6976,"41,808,344","50,256,350,918"
000300,沪深300,2010-06-21,"2,698.9800","2,784.4700","2,686.3200","2,780.6600",84.4900,3.1337,"55,261,482","62,809,190,519"
000300,沪深300,2010-06-22,"2,772.8900","2,795.3200","2,766.4400","2,783.7200",3.0601,0.1100,"39,096,052","45,207,207,792"
000300,沪深300,2010-06-23,"2,768.7000","2,788.2200","2,734.0500","2,758.5000",-25.2200,-0.9060,"35,600,350","41,600,240,721"
000300,沪深300,2010-06-24,"2,753.7100","2,783.5100","2,739.8100","2,757.5000",-1.0000,-0.0363,"29,220,682","33,772,857,040"
000300,沪深300,2010-06-25,"2,744.1200","2,759.4500","2,715.6600","2,736.2900",-21.2100,-0.7692,"30,671,782","34,649,179,151"
000300,沪深300,2010-06-28,"2,734.5100","2,751.4600","2,710.0900","2,716.7800",-19.5100,-0.7130,"27,710,044","31,198,277,084"
000300,沪深300,2010-06-29,"2,717.4700","2,724.2300","2,591.6900","2,592.0200",-124.7600,-4.5922,"48,758,552","50,635,969,685"
000300,沪深300,2010-06-30,"2,572.9100","2,575.8200","2,546.8400","2,563.0700",-28.9500,-1.1169,"35,698,794","35,809,892,277"
000300,沪深300,2010-07-01,"2,557.9200","2,574.1000","2,524.5700","2,526.0700",-37.0000,-1.4436,"32,857,646","32,478,457,404"
000300,沪深300,2010-07-02,"2,523.0300","2,542.1200","2,462.2000","2,534.1000",8.0300,0.3179,"44,914,100","43,367,318,435"
000300,沪深300,2010-07-05,"2,507.3500","2,529.4300","2,476.4900","2,512.6500",-21.4502,-0.8465,"32,178,574","30,922,298,985"
000300,沪深300,2010-07-06,"2,504.8700","2,563.4100","2,502.9300","2,562.9000",50.2500,1.9999,"39,714,762","38,976,836,519"
000300,沪深300,2010-07-07,"2,561.1100","2,580.6100","2,548.5600","2,580.4800",17.5801,0.6859,"35,720,909","37,059,898,462"
000300,沪深300,2010-07-08,"2,591.5100","2,602.2300","2,564.6400","2,575.9200",-4.5601,-0.1767,"34,056,966","35,348,760,455"
000300,沪深300,2010-07-09,"2,578.5500","2,662.1600","2,557.2600","2,647.1000",71.1802,2.7633,"58,493,045","61,470,066,938"
000300,沪深300,2010-07-12,"2,647.4200","2,689.8100","2,636.6500","2,676.2200",29.1199,1.1001,"58,462,491","63,462,262,470"
000300,沪深300,2010-07-13,"2,649.6600","2,649.6600","2,618.3400","2,634.5900",-41.6299,-1.5555,"43,228,506","45,125,109,071"
000300,沪深300,2010-07-14,"2,640.9300","2,684.6200","2,640.5400","2,653.6100",19.0200,0.7219,"46,688,860","49,497,106,670"
000300,沪深300,2010-07-15,"2,650.3300","2,680.4400","2,607.7900","2,608.5200",-45.0901,-1.6992,"40,440,459","41,444,710,868"
000300,沪深300,2010-07-16,"2,597.0000","2,621.3300","2,573.7900","2,616.1300",7.6099,0.2917,"35,063,302","35,422,326,209"
000300,沪深300,2010-07-19,"2,592.0900","2,691.9400","2,585.0100","2,682.4700",66.3401,2.5358,"53,868,070","59,826,125,817"
000300,沪深300,2010-07-20,"2,685.4600","2,746.2400","2,685.4600","2,741.5000",59.0300,2.2006,"73,128,345","80,958,216,794"
000300,沪深300,2010-07-21,"2,744.7000","2,766.2100","2,733.7200","2,747.3300",5.8301,0.2127,"70,757,092","73,734,684,585"
000300,沪深300,2010-07-22,"2,738.0300","2,783.1400","2,734.0700","2,781.2900",33.9600,1.2361,"61,064,806","63,576,603,000"
000300,沪深300,2010-07-23,"2,787.5200","2,806.9800","2,769.4400","2,793.0800",11.7900,0.4239,"64,518,565","70,423,335,023"
000300,沪深300,2010-07-26,"2,798.7600","2,811.9500","2,775.7800","2,811.0500",17.9700,0.6434,"53,580,026","59,848,905,278"
000300,沪深300,2010-07-27,"2,803.7500","2,812.2100","2,785.3700","2,795.7200",-15.3301,-0.5454,"49,799,884","55,963,991,462"
000300,沪深300,2010-07-28,"2,796.4800","2,866.4000","2,784.1600","2,863.7200",68.0000,2.4323,"79,985,954","84,516,845,765"
000300,沪深300,2010-07-29,"2,866.7700","2,888.6000","2,852.0000","2,877.9800",14.2600,0.4980,"95,965,409","92,278,224,492"
000300,沪深300,2010-07-30,"2,871.4800","2,876.1400","2,844.6800","2,868.8500",-9.1299,-0.3172,"62,575,591","65,224,482,367"
000300,沪深300,2010-08-02,"2,868.2800","2,922.6100","2,867.4500","2,917.2700",48.4199,1.6878,"71,743,300","73,569,074,427"
000300,沪深300,2010-08-03,"2,925.2500","2,929.6100","2,865.7600","2,865.9700",-51.3001,-1.7585,"81,748,364","86,870,574,135"
000300,沪深300,2010-08-04,"2,858.3500","2,876.5900","2,818.2500","2,876.4300",10.4600,0.3650,"71,318,039","75,670,144,265"
000300,沪深300,2010-08-05,"2,874.6600","2,877.3100","2,833.6700","2,850.8300",-25.5999,-0.8900,"67,157,581","73,038,457,567"
000300,沪深300,2010-08-06,"2,848.1600","2,898.5300","2,821.0300","2,897.6600",46.8298,1.6427,"74,914,895","82,145,150,913"
000300,沪深300,2010-08-09,"2,894.1000","2,922.6200","2,888.0400","2,918.2400",20.5801,0.7102,"74,726,391","83,431,980,844"
000300,沪深300,2010-08-10,"2,920.4000","2,925.3000","2,832.0800","2,832.6400",-85.6001,-2.9333,"78,435,034","84,283,699,448"
000300,沪深300,2010-08-11,"2,823.1500","2,864.3600","2,823.1500","2,850.2100",17.5701,0.6203,"54,979,133","58,786,302,173"
000300,沪深300,2010-08-12,"2,822.7900","2,860.3700","2,810.1000","2,816.3900",-33.8201,-1.1866,"59,893,227","65,825,613,506"
000300,沪深300,2010-08-13,"2,818.4100","2,856.0400","2,799.2200","2,855.5500",39.1602,1.3904,"58,507,721","62,923,747,790"
000300,沪深300,2010-08-16,"2,851.2200","2,927.6900","2,843.0200","2,922.0800",66.5300,2.3299,"81,068,043","91,427,507,573"
000300,沪深300,2010-08-17,"2,927.2600","2,949.7300","2,917.8300","2,942.2900",20.2100,0.6916,"76,452,912","86,700,542,871"
000300,沪深300,2010-08-18,"2,945.9800","2,962.7500","2,924.6700","2,937.3600",-4.9299,-0.1676,"70,747,600","80,832,368,101"
000300,沪深300,2010-08-19,"2,940.7700","2,975.1900","2,928.0100","2,955.4000",18.0398,0.6141,"76,924,865","91,734,587,115"
000300,沪深300,2010-08-20,"2,943.3300","2,951.9600","2,892.6400","2,898.3300",-57.0698,-1.9310,"71,663,306","82,298,173,112"
000300,沪深300,2010-08-23,"2,895.7100","2,920.5400","2,886.6600","2,896.1900",-2.1401,-0.0738,"48,915,517","57,772,779,300"
000300,沪深300,2010-08-24,"2,892.1300","2,933.1200","2,866.8000","2,911.8300",15.6401,0.5400,"61,093,796","65,036,592,635"
000300,沪深300,2010-08-25,"2,893.9900","2,904.6600","2,842.2500","2,843.0200",-68.8101,-2.3631,"63,610,621","67,048,224,427"
000300,沪深300,2010-08-26,"2,853.1000","2,868.8800","2,836.1300","2,850.0900",7.0701,0.2487,"48,670,442","51,862,922,913"
000300,沪深300,2010-08-27,"2,847.4500","2,861.0700","2,833.4200","2,858.5700",8.4800,0.2975,"40,789,582","46,699,343,358"
000300,沪深300,2010-08-30,"2,874.2500","2,921.0800","2,872.9200","2,915.0100",56.4399,1.9744,"65,749,882","77,341,616,491"
000300,沪深300,2010-08-31,"2,905.1500","2,910.0600","2,889.8100","2,903.1900",-11.8201,-0.4055,"65,766,104","79,976,347,302"
000300,沪深300,2010-09-01,"2,907.6600","2,931.7600","2,859.1700","2,884.0400",-19.1499,-0.6596,"76,975,578","87,931,887,194"
000300,沪深300,2010-09-02,"2,917.7400","2,931.5500","2,903.0300","2,921.3900",37.3499,1.2951,"70,700,851","88,923,142,593"
000300,沪深300,2010-09-03,"2,926.9400","2,929.5500","2,891.8800","2,920.2100",-1.1799,-0.0404,"72,641,027","87,724,829,649"
000300,沪深300,2010-09-06,"2,935.8900","2,980.4200","2,935.8900","2,975.0900",54.8801,1.8793,"93,855,681","110,466,116,424"
000300,沪深300,2010-09-07,"2,979.3000","2,991.4400","2,959.9000","2,983.1100",8.0200,0.2696,"73,519,361","85,488,193,860"
000300,沪深300,2010-09-08,"2,970.0000","2,982.7200","2,953.8400","2,980.9700",-2.1401,-0.0717,"72,872,002","92,660,879,129"
000300,沪深300,2010-09-09,"2,986.8700","2,986.8700","2,922.2000","2,926.4600",-54.5100,-1.8286,"81,395,554","103,248,280,132"
000300,沪深300,2010-09-10,"2,928.0000","2,940.7900","2,890.0300","2,932.5500",6.0901,0.2081,"65,086,704","83,743,163,807"
000300,沪深300,2010-09-13,"2,933.5900","2,977.0800","2,925.4200","2,962.3200",29.7700,1.0152,"67,279,900","87,536,178,972"
000300,沪深300,2010-09-14,"2,971.5500","2,984.4700","2,954.5100","2,965.0100",2.6899,0.0908,"70,105,903","87,204,421,695"
000300,沪深300,2010-09-15,"2,965.5400","2,965.5400","2,905.6300","2,913.1900",-51.8201,-1.7477,"71,619,642","86,445,964,329"
000300,沪深300,2010-09-16,"2,908.3200","2,917.8500","2,834.0300","2,857.7900",-55.3999,-1.9017,"74,074,284","84,198,375,910"
000300,沪深300,2010-09-17,"2,864.7200","2,877.0800","2,847.6800","2,861.3700",3.5801,0.1253,"51,938,867","62,466,326,737"
